Observation Year,Standard Week,Pest Value,MaxT(°C),MinT(°C),RH1(%),RH2(%),RF(mm),WS(kmph),SSH(hrs),EVP(mm),Location,Pest/Disease.1,Pest/Disease.2.1,Combo
2007,11,,34.9,18.4,58,31,0,3.6,7.7,7.6,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,11,,34.9,18.4,58,31,0,3.6,7.7,7.6,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,11,,34.9,18.4,58,31,0,3.6,7.7,7.6,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,11,,34.9,18.4,58,31,0,3.6,7.7,7.6,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,12,,38.6,22.3,43,20,0,2.8,8,9.8,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,12,,38.6,22.3,43,20,0,2.8,8,9.8,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,12,,38.6,22.3,43,20,0,2.8,8,9.8,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,12,,38.6,22.3,43,20,0,2.8,8,9.8,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,12,,38.6,22.3,43,20,0,2.8,8,9.8,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,12,,38.6,22.3,43,20,0,2.8,8,9.8,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,12,,38.6,22.3,43,20,0,2.8,8,9.8,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,12,,38.6,22.3,43,20,0,2.8,8,9.8,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,12,,38.6,22.3,43,20,0,2.8,8,9.8,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,13,,39.9,21.7,33,12,0,2.8,8.2,10,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,13,,39.9,21.7,33,12,0,2.8,8.2,10,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,13,,39.9,21.7,33,12,0,2.8,8.2,10,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,13,,39.9,21.7,33,12,0,2.8,8.2,10,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,13,,39.9,21.7,33,12,0,2.8,8.2,10,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,13,,39.9,21.7,33,12,0,2.8,8.2,10,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,13,,39.9,21.7,33,12,0,2.8,8.2,10,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,13,,39.9,21.7,33,12,0,2.8,8.2,10,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,13,,39.9,21.7,33,12,0,2.8,8.2,10,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,14,,42,23.1,34,16,0,3.2,8.6,11.1,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,14,,42,23.1,34,16,0,3.2,8.6,11.1,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,14,,42,23.1,34,16,0,3.2,8.6,11.1,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,14,,42,23.1,34,16,0,3.2,8.6,11.1,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,14,,42,23.1,34,16,0,3.2,8.6,11.1,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,14,,42,23.1,34,16,0,3.2,8.6,11.1,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,14,,42,23.1,34,16,0,3.2,8.6,11.1,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,14,,42,23.1,34,16,0,3.2,8.6,11.1,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,14,,42,23.1,34,16,0,3.2,8.6,11.1,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,15,,41.2,25.1,44,22,0,4.6,8.5,12.5,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,15,,41.2,25.1,44,22,0,4.6,8.5,12.5,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,15,,41.2,25.1,44,22,0,4.6,8.5,12.5,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,15,,41.2,25.1,44,22,0,4.6,8.5,12.5,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,15,,41.2,25.1,44,22,0,4.6,8.5,12.5,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,15,,41.2,25.1,44,22,0,4.6,8.5,12.5,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,15,,41.2,25.1,44,22,0,4.6,8.5,12.5,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,15,,41.2,25.1,44,22,0,4.6,8.5,12.5,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,15,,41.2,25.1,44,22,0,4.6,8.5,12.5,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,16,,37.9,24.3,60,29,8.6,3.6,5.2,9.3,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,16,,37.9,24.3,60,29,8.6,3.6,5.2,9.3,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,16,,37.9,24.3,60,29,8.6,3.6,5.2,9.3,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,16,,37.9,24.3,60,29,8.6,3.6,5.2,9.3,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,16,,37.9,24.3,60,29,8.6,3.6,5.2,9.3,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,16,,37.9,24.3,60,29,8.6,3.6,5.2,9.3,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,16,,37.9,24.3,60,29,8.6,3.6,5.2,9.3,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,16,,37.9,24.3,60,29,8.6,3.6,5.2,9.3,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,16,,37.9,24.3,60,29,8.6,3.6,5.2,9.3,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,17,,42.4,25.9,48,24,0,6,9.7,13.6,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,17,,42.4,25.9,48,24,0,6,9.7,13.6,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,17,,42.4,25.9,48,24,0,6,9.7,13.6,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,17,,42.4,25.9,48,24,0,6,9.7,13.6,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,17,,42.4,25.9,48,24,0,6,9.7,13.6,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,17,,42.4,25.9,48,24,0,6,9.7,13.6,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,17,,42.4,25.9,48,24,0,6,9.7,13.6,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,17,,42.4,25.9,48,24,0,6,9.7,13.6,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,17,,42.4,25.9,48,24,0,6,9.7,13.6,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,18,,44.6,27.8,35,12,0,4,8.1,12.6,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,18,,44.6,27.8,35,12,0,4,8.1,12.6,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,18,,44.6,27.8,35,12,0,4,8.1,12.6,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,18,,44.6,27.8,35,12,0,4,8.1,12.6,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,18,,44.6,27.8,35,12,0,4,8.1,12.6,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,18,,44.6,27.8,35,12,0,4,8.1,12.6,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,18,,44.6,27.8,35,12,0,4,8.1,12.6,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,18,,44.6,27.8,35,12,0,4,8.1,12.6,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,18,,44.6,27.8,35,12,0,4,8.1,12.6,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,19,,43,29,50,20,0.2,12.7,8.2,15.8,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,19,,43,29,50,20,0.2,12.7,8.2,15.8,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,19,,43,29,50,20,0.2,12.7,8.2,15.8,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,19,,43,29,50,20,0.2,12.7,8.2,15.8,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,19,,43,29,50,20,0.2,12.7,8.2,15.8,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,19,,43,29,50,20,0.2,12.7,8.2,15.8,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,19,,43,29,50,20,0.2,12.7,8.2,15.8,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,19,,43,29,50,20,0.2,12.7,8.2,15.8,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,19,,43,29,50,20,0.2,12.7,8.2,15.8,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,20,,41.8,27.8,58,29,0,14.4,9.8,15.9,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,20,,41.8,27.8,58,29,0,14.4,9.8,15.9,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,20,,41.8,27.8,58,29,0,14.4,9.8,15.9,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,20,,41.8,27.8,58,29,0,14.4,9.8,15.9,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,20,,41.8,27.8,58,29,0,14.4,9.8,15.9,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,20,,41.8,27.8,58,29,0,14.4,9.8,15.9,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,20,,41.8,27.8,58,29,0,14.4,9.8,15.9,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,20,,41.8,27.8,58,29,0,14.4,9.8,15.9,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,20,,41.8,27.8,58,29,0,14.4,9.8,15.9,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,21,,40.8,28.4,53,31,0,13.2,10.1,16,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,21,,40.8,28.4,53,31,0,13.2,10.1,16,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,21,,40.8,28.4,53,31,0,13.2,10.1,16,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,21,,40.8,28.4,53,31,0,13.2,10.1,16,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,21,,40.8,28.4,53,31,0,13.2,10.1,16,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,21,,40.8,28.4,53,31,0,13.2,10.1,16,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,21,,40.8,28.4,53,31,0,13.2,10.1,16,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,21,,40.8,28.4,53,31,0,13.2,10.1,16,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,21,,40.8,28.4,53,31,0,13.2,10.1,16,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,22,,41,28.4,51,27,1.5,7.5,6.2,13,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,22,,41,28.4,51,27,1.5,7.5,6.2,13,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,22,,41,28.4,51,27,1.5,7.5,6.2,13,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,22,,41,28.4,51,27,1.5,7.5,6.2,13,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,22,,41,28.4,51,27,1.5,7.5,6.2,13,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,22,,41,28.4,51,27,1.5,7.5,6.2,13,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,22,,41,28.4,51,27,1.5,7.5,6.2,13,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,22,,41,28.4,51,27,1.5,7.5,6.2,13,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,22,,41,28.4,51,27,1.5,7.5,6.2,13,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,23,,40.9,27.8,62,32,24.2,12,6.9,14,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,23,,40.9,27.8,62,32,24.2,12,6.9,14,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,23,,40.9,27.8,62,32,24.2,12,6.9,14,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,23,,40.9,27.8,62,32,24.2,12,6.9,14,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,23,,40.9,27.8,62,32,24.2,12,6.9,14,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,23,,40.9,27.8,62,32,24.2,12,6.9,14,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,23,,40.9,27.8,62,32,24.2,12,6.9,14,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,23,,40.9,27.8,62,32,24.2,12,6.9,14,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,23,,40.9,27.8,62,32,24.2,12,6.9,14,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,24,,37.1,26.5,68,39,33.5,9,7.4,10.4,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,24,,37.1,26.5,68,39,33.5,9,7.4,10.4,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,24,,37.1,26.5,68,39,33.5,9,7.4,10.4,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,24,,37.1,26.5,68,39,33.5,9,7.4,10.4,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,24,,37.1,26.5,68,39,33.5,9,7.4,10.4,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,24,,37.1,26.5,68,39,33.5,9,7.4,10.4,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,24,,37.1,26.5,68,39,33.5,9,7.4,10.4,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,24,,37.1,26.5,68,39,33.5,9,7.4,10.4,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,24,,37.1,26.5,68,39,33.5,9,7.4,10.4,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,25,,34.9,24.8,76,55,55.2,8.6,6.7,7.9,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,25,,34.9,24.8,76,55,55.2,8.6,6.7,7.9,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,25,,34.9,24.8,76,55,55.2,8.6,6.7,7.9,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,25,,34.9,24.8,76,55,55.2,8.6,6.7,7.9,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,25,,34.9,24.8,76,55,55.2,8.6,6.7,7.9,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,25,,34.9,24.8,76,55,55.2,8.6,6.7,7.9,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,25,,34.9,24.8,76,55,55.2,8.6,6.7,7.9,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,25,,34.9,24.8,76,55,55.2,8.6,6.7,7.9,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,25,,34.9,24.8,76,55,55.2,8.6,6.7,7.9,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,26,,31.9,24.4,79,56,116.1,11.3,2.6,5.8,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,26,,31.9,24.4,79,56,116.1,11.3,2.6,5.8,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,26,,31.9,24.4,79,56,116.1,11.3,2.6,5.8,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,26,,31.9,24.4,79,56,116.1,11.3,2.6,5.8,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,26,,31.9,24.4,79,56,116.1,11.3,2.6,5.8,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,26,,31.9,24.4,79,56,116.1,11.3,2.6,5.8,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,26,,31.9,24.4,79,56,116.1,11.3,2.6,5.8,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,26,,31.9,24.4,79,56,116.1,11.3,2.6,5.8,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,26,,31.9,24.4,79,56,116.1,11.3,2.6,5.8,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,27,,29.9,23.5,77,70,65,13.5,3.6,5.2,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,27,,29.9,23.5,77,70,65,13.5,3.6,5.2,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,27,,29.9,23.5,77,70,65,13.5,3.6,5.2,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,27,,29.9,23.5,77,70,65,13.5,3.6,5.2,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,27,,29.9,23.5,77,70,65,13.5,3.6,5.2,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,27,,29.9,23.5,77,70,65,13.5,3.6,5.2,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,27,,29.9,23.5,77,70,65,13.5,3.6,5.2,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,27,,29.9,23.5,77,70,65,13.5,3.6,5.2,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,27,,29.9,23.5,77,70,65,13.5,3.6,5.2,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,28,,30.1,23.8,79,60,39.5,7.1,3.7,4.4,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,28,,30.1,23.8,79,60,39.5,7.1,3.7,4.4,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,28,,30.1,23.8,79,60,39.5,7.1,3.7,4.4,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,28,,30.1,23.8,79,60,39.5,7.1,3.7,4.4,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,28,,30.1,23.8,79,60,39.5,7.1,3.7,4.4,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,28,,30.1,23.8,79,60,39.5,7.1,3.7,4.4,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,28,,30.1,23.8,79,60,39.5,7.1,3.7,4.4,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,28,,30.1,23.8,79,60,39.5,7.1,3.7,4.4,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,28,,30.1,23.8,79,60,39.5,7.1,3.7,4.4,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,29,0,33.1,24.6,76,49,10.5,5.8,6,5.3,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,29,0,33.1,24.6,76,49,10.5,5.8,6,5.3,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,29,0,33.1,24.6,76,49,10.5,5.8,6,5.3,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,29,0,33.1,24.6,76,49,10.5,5.8,6,5.3,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,29,0,33.1,24.6,76,49,10.5,5.8,6,5.3,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,29,0,33.1,24.6,76,49,10.5,5.8,6,5.3,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,29,0,33.1,24.6,76,49,10.5,5.8,6,5.3,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,29,0,33.1,24.6,76,49,10.5,5.8,6,5.3,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,29,9.7,33.1,24.6,76,49,10.5,5.8,6,5.3,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,30,0,32.8,23.3,86,57,94,2.2,5.3,4.4,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,30,0,32.8,23.3,86,57,94,2.2,5.3,4.4,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,30,0,32.8,23.3,86,57,94,2.2,5.3,4.4,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,30,0,32.8,23.3,86,57,94,2.2,5.3,4.4,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,30,0,32.8,23.3,86,57,94,2.2,5.3,4.4,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,30,0,32.8,23.3,86,57,94,2.2,5.3,4.4,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,30,0.3,32.8,23.3,86,57,94,2.2,5.3,4.4,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,30,43.9,32.8,23.3,86,57,94,2.2,5.3,4.4,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,30,0.5,32.8,23.3,86,57,94,2.2,5.3,4.4,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,31,0,31.3,23.7,88,64,51.5,2.7,4.4,3.6,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
2007,31,0,31.3,23.7,88,64,51.5,2.7,4.4,3.6,Akola,AmericanBollworm-Larva ,Number/ 5 plants,AmericanBollworm-Larva _Number/ 5 plants
2007,31,0,31.3,23.7,88,64,51.5,2.7,4.4,3.6,Akola,Mealybug ,Number/ plant,Mealybug _Number/ plant
2007,31,0,31.3,23.7,88,64,51.5,2.7,4.4,3.6,Akola,PinkBollworm-Larva ,Number/ 20 green bolls,PinkBollworm-Larva _Number/ 20 green bolls
2007,31,0,31.3,23.7,88,64,51.5,2.7,4.4,3.6,Akola,SpottedBollworm-Larva ,Number/ 5 plants,SpottedBollworm-Larva _Number/ 5 plants
2007,31,2.2,31.3,23.7,88,64,51.5,2.7,4.4,3.6,Akola,Thrips ,Number/ 3 leaves,Thrips _Number/ 3 leaves
2007,31,0.1,31.3,23.7,88,64,51.5,2.7,4.4,3.6,Akola,Whitefly ,Number/ 3 leaves,Whitefly _Number/ 3 leaves
2007,31,80.5,31.3,23.7,88,64,51.5,2.7,4.4,3.6,Akola,Aphid ,Number/ 3 leaves,Aphid _Number/ 3 leaves
2007,31,1.2,31.3,23.7,88,64,51.5,2.7,4.4,3.6,Akola,Jassid ,Number/ 3 leaves,Jassid _Number/ 3 leaves
2007,32,0,29.7,23.3,87,71,49,8.9,4,4.2,Akola,AmericanBollworm-Egg ,Number/ 5 plants,AmericanBollworm-Egg _Number/ 5 plants
